Time,Marker,Group,lumbar_flexion_fwd_deg,lt_lumbar_flexion_lat_deg,lt_lumbar_axial_deg,rt_lumbar_flexion_lat_deg,rt_lumbar_axial_deg,thoracic_flexion_fwd_deg,lt_thoracic_flexion_lat_deg,lt_thoracic_axial_deg,rt_thoracic_flexion_lat_deg,rt_thoracic_axial_deg,lt_hip_flexion_deg,lt_hip_abduction_deg,lt_hip_rotation_ext_deg,lt_knee_abduction_deg,lt_knee_rotation_ext_deg,lt_knee_flexion_deg,lt_ankle_dorsiflexion_deg,lt_ankle_abduction_deg,lt_ankle_inversion_deg,rt_hip_flexion_deg,rt_hip_abduction_deg,rt_hip_rotation_ext_deg,rt_knee_abduction_deg,rt_knee_rotation_ext_deg,rt_knee_flexion_deg,rt_ankle_dorsiflexion_deg,rt_ankle_abduction_deg,rt_ankle_inversion_deg
0.05,,Injured,2.40587038,0.6993714931,-0.1058263274,-0.6993714931,0.1058263274,-1.330219512,-0.2179208442,-0.3301468232,0.2179208442,0.3301468232,-7.145898799,1.030160539,0.3612680549,-0.7944565015,0.3301719528,1.673876164,6.409802808,0.004238930346,0.5304062597,-6.655342955,-0.7637979455,-1.149087105,-0.04110435146,-0.8934223956,1.042870687,5.979902708,-0.6523348198,-0.7036417204
0.055,,Injured,2.415295682,0.7014848941,-0.09039562826,-0.7014848941,0.09039562826,-1.332997961,-0.2082031151,-0.3402622465,0.2082031151,0.3402622465,-7.127504812,1.009826395,0.3600325066,-0.7764987181,0.3322158403,1.672494164,6.400514981,3.46363831e-05,0.5388883401,-6.640727541,-0.7575234585,-1.156294016,-0.044498917,-0.8845588253,1.045558021,5.987479994,-0.6460441491,-0.7058743449
0.06,,Injured,2.425721864,0.7037129383,-0.07570880066,-0.7037129383,0.07570880066,-1.3353415,-0.2000680121,-0.3501333693,0.2000680121,0.3501333693,-7.109611866,0.9916667361,0.3584672941,-0.7604002555,0.333868579,1.672151998,6.392412278,-0.004185564505,0.5461238703,-6.626672375,-0.7519353266,-1.162470997,-0.04737778054,-0.8757887106,1.048237579,5.993924052,-0.6399379377,-0.7078491533
0.065,,Injured,2.437087526,0.7060027579,-0.06178885251,-0.7060027579,0.06178885251,-1.337365575,-0.1933847284,-0.3597281377,0.1933847284,0.3597281377,-7.09226495,0.9755470556,0.3565771199,-0.7460181517,0.3351100465,1.672664082,6.385336802,-0.008367983228,0.5522909647,-6.613212429,-0.7469504978,-1.167536749,-0.0498392944,-0.8672446681,1.05083832,5.999323712,-0.6340083048,-0.7095869632
0.07,,Injured,2.449299036,0.7082996071,-0.04864967788,-0.7082996071,0.04864967788,-1.339171784,-0.1880055595,-0.3690061359,0.1880055595,0.3690061359,-7.075477244,0.9613008761,0.3543766362,-0.7331877139,0.3359397693,1.673848206,6.37912801,-0.01247803475,0.5575648093,-6.60035791,-0.7424863094,-1.171424653,-0.0519741136,-0.859063721,1.053287749,6.003771964,-0.6282384383,-0.71111356
0.075,,Injured,2.462236029,0.7105517355,-0.03630187091,-0.7105517355,0.03630187091,-1.34084608,-0.1837753352,-0.3779201745,0.1837753352,0.3779201745,-7.059233875,0.9487413931,0.3518883051,-0.7217320407,0.3363753332,1.675531778,6.37363039,-0.01650213268,0.5621123855,-6.588095345,-0.7384645241,-1.174077789,-0.05385994712,-0.8513795164,1.055515973,6.007362115,-0.6226081382,-0.7124565273
0.08,,Injured,2.4757609,0.7127121266,-0.02475938394,-0.7127121266,0.02475938394,-1.342456068,-0.1805368933,-0.3864176614,0.1805368933,0.3864176614,-7.043500684,0.937674426,0.3491410007,-0.7114733456,0.3364494541,1.677556191,6.368699342,-0.02044781833,0.5660867665,-6.576395033,-0.7348139881,-1.175447486,-0.05556181,-0.8443146593,1.057456664,6.010184888,-0.6170994928,-0.7136428489
0.085,,Injured,2.489733621,0.714739516,-0.01404161196,-0.714739516,0.01404161196,-1.344053401,-0.1781377605,-0.3944443163,0.1781377605,0.3944443163,-7.028233288,0.9279086579,0.3461685023,-0.7022403142,0.3362041271,1.679779312,6.364203747,-0.02434130304,0.5696232964,-6.565220767,-0.731473705,-1.175494108,-0.05713190039,-0.8379722529,1.059047709,6.012326111,-0.6117008351,-0.7146974403
0.09,,Injured,2.504025129,0.7165999603,-0.004172984996,-0.7165999603,0.004172984996,-1.345676259,-0.1764342199,-0.4019458364,0.1764342199,0.4019458364,-7.01338775,0.919262432,0.3430101515,-0.6938738108,0.3356827428,1.68207796,6.360029471,-0.02822175734,0.5728373076,-6.55453916,-0.7283933853,-1.174189974,-0.05861043036,-0.8324293439,1.060233215,6.013864726,-0.6064089985,-0.7156428118
0.095,,Injured,2.518525283,0.7182673972,0.00481917082,-0.7182673972,-0.00481917082,-1.347350916,-0.1752943914,-0.4088700095,0.1752943914,0.4088700095,-6.998928857,0.9115686306,0.3397127277,-0.6862314711,0.3349221134,1.684349443,6.356082758,-0.03213358663,0.5758225037,-6.544328228,-0.725533651,-1.171527009,-0.0600266635,-0.8277285122,1.060964413,6.014873049,-0.6012295903,-0.7164983651
0.1,,Injured,2.533143459,0.719723496,0.01290881083,-0.719723496,-0.01290881083,-1.349092824,-0.1746023872,-0.4151708982,0.1746023872,0.4151708982,-6.984835465,0.9046785381,0.3363336874,-0.6791893878,0.3339474313,1.686511079,6.352289648,-0.03612130139,0.5786523486,-6.534581225,-0.7228658697,-1.167524406,-0.06140185967,-0.8238731099,1.061200599,6.01541697,-0.5961780841,-0.7172813128
0.105,,Injured,2.547806601,0.7209565438,0.02007570733,-0.7209565438,-0.02007570733,-1.350903985,-0.1742604121,-0.420810666,0.1742604121,0.420810666,-6.971104664,0.8984629582,0.3329429166,-0.6726421466,0.3327683741,1.688498909,6.34859416,-0.04022309101,0.5813816284,-6.525307864,-0.7203702643,-1.162235909,-0.06275063031,-0.820823526,1.060913484,6.015557333,-0.5912810162,-0.7180052261
0.11,,Injured,2.562453487,0.7219593759,0.02630909322,-0.7219593759,-0.02630909322,-1.35277208,-0.1741899024,-0.4257617356,0.1741899024,0.4257617356,-6.957752924,0.8928130668,0.3296240937,-0.6665021751,0.3313748248,1.690264787,6.344956481,-0.04446513555,0.5840487959,-6.516531914,-0.71803381,-1.155751707,-0.06408416853,-0.8184974938,1.060087188,6.015348566,-0.5865760828,-0.7186803798
0.115,,Injured,2.577026701,0.7227276915,0.03160849666,-0.7227276915,-0.03160849666,-1.354670158,-0.1743305403,-0.4300073684,0.1743305403,0.4300073684,-6.944810724,0.8876393418,0.3264696696,-0.6606992724,0.3297406194,1.69177249,6.341345852,-0.04886067459,0.5866788834,-6.508282933,-0.7158468016,-1.148195606,-0.0654106877,-0.8167745118,1.058721113,6.014838554,-0.5821098012,-0.7193117585
0.12,,Injured,2.59146457,0.7232581733,0.03598331915,-0.7232581733,-0.03598331915,-1.356558126,-0.1746382766,-0.4335418654,0.1746382766,0.4335418654,-6.93231569,0.8828716804,0.3235755986,-0.6551818908,0.3278259812,1.692993877,6.337735623,-0.0534086487,0.5892848247,-6.500587141,-0.7137993266,-1.139718846,-0.06673904414,-0.815506664,1.056831344,6.014067597,-0.5779342014,-0.7199004646
0.125,,Injured,2.605691647,0.7235469079,0.0394482905,-0.7235469079,-0.0394482905,-1.358384288,-0.1750824782,-0.4363664668,0.1750824782,0.4363664668,-6.920300885,0.8784563463,0.3210337745,-0.649913794,0.3255809962,1.69390709,6.334100628,-0.05809332396,0.5918706905,-6.493454584,-0.711880381,-1.130490757,-0.06807735163,-0.8145281663,1.054453323,6.013070718,-0.5741038889,-0.7204437322
0.13,,Injured,2.619615026,0.7235890252,0.04202046903,-0.7235890252,-0.04202046903,-1.36008779,-0.175643587,-0.4384898537,0.175643587,0.4384898537,-6.90878993,0.874354105,0.318923635,-0.64487347,0.3229506124,1.694493188,6.330416761,-0.06288577736,0.5944327714,-6.486873285,-0.7100773772,-1.120689939,-0.06943401973,-0.8136652588,1.051638722,6.011878309,-0.5706691845,-0.720937378
0.135,,Injured,2.633124194,0.7233795812,0.04371645535,-0.7233795812,-0.04371645535,-1.361600296,-0.1763091673,-0.4399266572,0.1763091673,0.4399266572,-6.89778988,0.8705380535,0.3173039448,-0.6400520764,0.3198817981,1.694738317,6.326661265,-0.06774756225,0.5969613344,-6.480804207,-0.7083768632,-1.110495348,-0.07081746508,-0.812747375,1.048455687,6.010518036,-0.567670607,-0.7213777917
0.14,,Injured,2.646092043,0.7229138583,0.04455379221,-0.7229138583,-0.04455379221,-1.362848063,-0.1770715614,-0.440697977,0.1770715614,0.440697977,-6.887287135,0.8669932806,0.3162083106,-0.6354538615,0.3163308822,1.694634493,6.322813285,-0.07263485209,0.5994415253,-6.475177781,-0.706764812,-1.100081473,-0.07223454988,-0.8116148231,1.04498999,6.009016003,-0.5651337954,-0.721762163
0.145,,Injured,2.658381137,0.7221884141,0.04455472019,-0.7221884141,-0.04455472019,-1.363757088,-0.1779261561,-0.4408298582,0.1779261561,0.4408298582,-6.877247423,0.8637138211,0.3156440502,-0.6310920997,0.3122712275,1.694178523,6.318855191,-0.07750229959,0.6018566995,-6.469895175,-0.7052302977,-1.089616871,-0.07368780719,-0.8101235212,1.041344252,6.007401269,-0.5630679062,-0.7220897925
0.15,,Injured,2.669854021,0.7212021725,0.04374876547,-0.7212021725,-0.04374876547,-1.364257324,-0.1788696723,-0.4403527172,0.1788696723,0.4403527172,-6.867620003,0.8607005561,0.3155920516,-0.6269869494,0.3076991008,1.69337315,6.314772532,-0.08230404776,0.6041891399,-6.464831299,-0.7037695867,-1.079263013,-0.07517192883,-0.8081498557,1.037637118,6.005705912,-0.5614639356,-0.7223629405
0.155,,Injured,2.680384069,0.7199559218,0.04217287627,-0.7199559218,-0.04217287627,-1.364286317,-0.1798976212,-0.4392996738,0.1798976212,0.4392996738,-6.85834171,0.857959067,0.3160075663,-0.6231618808,0.3026374359,1.692227711,6.310555955,-0.08699610306,0.6064231431,-6.459844728,-0.7023876663,-1.06917292,-0.0766725084,-0.8055937646,1.033997178,6.003966967,-0.5602938726,-0.7225865244
0.16,,Injured,2.689870678,0.7184536188,0.03986881977,-0.7184536188,-0.03986881977,-1.363793899,-0.1810029704,-0.4377053558,0.1810029704,0.4377053558,-6.849343581,0.8554957228,0.3168204447,-0.6196394827,0.2971387815,1.690759299,6.306202152,-0.09154010313,0.6085476452,-6.454786942,-0.7010988154,-1.059490449,-0.07816489457,-0.8023767768,1.030557559,6.002223986,-0.5595137267,-0.7227667323
0.165,,Injured,2.698251256,0.7167035798,0.03688059008,-0.7167035798,-0.03688059008,-1.362748028,-0.1821764944,-0.4356050938,0.1821764944,0.4356050938,-6.840558074,0.8533166363,0.3179356473,-0.616441078,0.2912856549,1.688991804,6.301713933,-0.09590666926,0.6105553934,-6.449512635,-0.6999272943,-1.050349139,-0.07961404075,-0.7984410548,1.027452883,6.000520785,-0.5590649554,-0.7229109326
0.17,,Injured,2.70550522,0.7147190396,0.03325409763,-0.7147190396,-0.03325409763,-1.361135054,-0.183406565,-0.433036039,0.183406565,0.433036039,-6.831920029,0.8514231741,0.3192348502,-0.6135820764,0.2851882612,1.686956395,6.297100958,-0.1000739323,0.6124437777,-6.443886651,-0.698905464,-1.041870392,-0.08097607709,-0.7937484246,1.024813383,5.998904693,-0.5588778046,-0.7230258734
0.175,,Injured,2.711650529,0.7125187706,0.02903426514,-0.7125187706,-0.02903426514,-1.358959657,-0.1846802832,-0.4300351719,0.1846802832,0.4300351719,-6.823365253,0.8498086136,0.3205794628,-0.6110680522,0.2789792395,1.68469248,6.292376616,-0.1040248899,0.6142154835,-6.437788832,-0.698072199,-1.034160125,-0.08219938469,-0.7882801505,1.022761155,5.997425056,-0.5588751238,-0.7231186024
0.18,,Injured,2.716740688,0.710125777,0.02426485382,-0.710125777,-0.02426485382,-1.356247103,-0.1859842612,-0.4266391812,0.1859842612,0.4266391812,-6.814829605,0.8484570381,0.3218160627,-0.6088928782,0.2728078995,1.68224733,6.287558174,-0.1077473774,0.6158779467,-6.431117009,-0.6974711208,-1.027305497,-0.08322744257,-0.7820338883,1.021406605,5.996133422,-0.5589787246,-0.7231984343
0.185,,Injured,2.720858941,0.7075684712,0.01898995272,-0.7075684712,-0.01898995272,-1.353042876,-0.1873069306,-0.4228848309,0.1873069306,0.4228848309,-6.806248457,0.8473415313,0.3227859478,-0.6070380754,0.2668301598,1.67967626,6.282666769,-0.1112308338,0.6174419992,-6.423787222,-0.6971478914,-1.021374176,-0.08400020362,-0.775022236,1.020846159,5.995081081,-0.5591131735,-0.7232760477
0.19,,Injured,2.72411604,0.7048787449,0.01325620681,-0.7048787449,-0.01325620681,-1.349414758,-0.1886379831,-0.4188082234,0.1886379831,0.4188082234,-6.797559207,0.846424421,0.3233359181,-0.6054733943,0.2611978092,1.677041845,6.277728809,-0.1144653041,0.6189199142,-6.415735609,-0.6971458275,-1.016413921,-0.08445743757,-0.7672742565,1.021157528,5.994313615,-0.5592070718,-0.7233620306
0.195,,Injured,2.72664279,0.7020898401,0.00711403894,-0.7020898401,-0.00711403894,-1.345444744,-0.189968589,-0.414444092,0.189968589,0.414444092,-6.788705039,0.8456610612,0.3233286903,-0.6041598266,0.256049143,1.674411325,6.272774639,-0.1174407771,0.6203237696,-6.406921942,-0.6975022775,-1.012452234,-0.08454333646,-0.7588386898,1.022396268,5.993865918,-0.5591918205,-0.7234654016
0.2,,Injured,2.72858051,0.6992348759,0.0006195588769,-0.6992348759,-0.0006195588769,-1.341221284,-0.1912913263,-0.4098240418,0.1912913263,0.4098240418,-6.77963763,0.8450019746,0.3226532944,-0.6030523636,0.2515021565,1.671852759,6.26783773,-0.1201488107,0.6216644563,-6.397329609,-0.6982435416,-1.009497952,-0.08421310878,-0.7497835179,1.024594119,5.993762048,-0.5590043018,-0.7235942873
0.205,,Injured,2.730069153,0.6963459068,-0.006162279459,-0.6963459068,0.006162279459,-1.336829975,-0.1926006128,-0.4049767328,0.1926006128,0.4049767328,-6.770316474,0.8443964545,0.3212329838,-0.6021034951,0.2476514141,1.669431486,6.262951906,-0.1225842763,0.6229509455,-6.386964178,-0.699380893,-1.00754356,-0.08343803458,-0.740192727,1.027757236,5.994013327,-0.5585898104,-0.7237555601
0.21,,Injured,2.731241282,0.6934517412,-0.01315904243,-0.6934517412,0.01315904243,-1.332346569,-0.1938926479,-0.3999298629,0.1938926479,0.3999298629,-6.760710435,0.8437947413,0.3190295155,-0.6012637202,0.2445638986,1.667208658,6.258150631,-0.1247458345,0.6241898756,-6.375852099,-0.7009083429,-1.006564244,-0.08220903042,-0.7301630151,1.031867595,5.994619107,-0.5579046507,-0.723954237
0.215,,Injured,2.732216316,0.6905774554,-0.02029337862,-0.6905774554,0.02029337862,-1.327835373,-0.1951649655,-0.3947133064,0.1951649655,0.3947133064,-6.750797222,0.8431470551,0.3160415562,-0.6004812866,0.2422790383,1.665237532,6.253463958,-0.1266366894,0.6253856665,-6.364036355,-0.7028008099,-1.006517815,-0.08053748143,-0.7197974608,1.036882721,5.995566808,-0.5569204889,-0.7241926449
0.22,,Injured,2.733100438,0.687744688,-0.02748729986,-0.687744688,0.02748729986,-1.323351364,-0.1964167038,-0.3893595355,0.1964167038,0.3893595355,-6.740564554,0.842405949,0.3123018557,-0.5997054394,0.2408108532,1.663560584,6.24891757,-0.1282681034,0.6265424467,-6.351574019,-0.7050150838,-1.007341861,-0.07845293026,-0.7092045275,1.042735603,5.996832307,-0.5556240182,-0.7244685439
0.225,,Injured,2.733985365,0.684972036,-0.03466571674,-0.684972036,0.03466571674,-1.318942409,-0.1976508462,-0.3839059692,0.1976508462,0.3839059692,-6.730007368,0.8415289172,0.3078726052,-0.5988895319,0.2401478519,1.662208298,6.244530491,-0.1296574872,0.627663232,-6.338531494,-0.7074936974,-1.008952172,-0.07599980832,-0.6984975432,1.049338883,5.998383122,-0.5540155931,-0.7247748472
0.23,,Injured,2.734946419,0.6822748183,-0.04176216982,-0.6822748183,0.04176216982,-1.314648869,-0.1988729126,-0.3783940493,0.1988729126,0.3783940493,-6.719125412,0.8404802333,0.3028386986,-0.5979954889,0.2402536248,1.661199411,6.240312964,-0.1308259746,0.6287488299,-6.324979164,-0.7101663466,-1.01124251,-0.07323477394,-0.6877956944,1.056590391,6.00017971,-0.5521052173,-0.7251001123
0.235,,Injured,2.736042473,0.6796655027,-0.04872210895,-0.6796655027,0.04872210895,-1.310504211,-0.2000901078,-0.3728664883,0.2000901078,0.3728664883,-6.707922703,0.8392328883,0.2973043713,-0.596998484,0.2410671405,1.660540244,6.236267337,-0.1317956787,0.6297972212,-6.310987814,-0.7129523588,-1.014086344,-0.07022253319,-0.6772244062,1.064377423,6.002176353,-0.5499106845,-0.7254297379
0.24,,Injured,2.737318772,0.677155679,-0.05550534274,-0.677155679,0.05550534274,-1.30653465,-0.2013114328,-0.3673638217,0.2013114328,0.3673638217,-6.696407177,0.8377678686,0.2913870598,-0.5958874733,0.2425076937,1.660227629,6.232391176,-0.132589079,0.6308048327,-6.296628237,-0.7157626788,-1.01733977,-0.06703283888,-0.6669134962,1.072581998,6.00432475,-0.5474565771,-0.7257479066
0.245,,Injured,2.73880848,0.6747543705,-0.06208385501,-0.6747543705,0.06208385501,-1.302759321,-0.2025460962,-0.3619228758,0.2025460962,0.3619228758,-6.684590075,0.8360767676,0.2852131239,-0.5946653084,0.2444789995,1.660251647,6.228680883,-0.1332269735,0.6317689049,-6.281968841,-0.7185064347,-1.020848123,-0.06373615673,-0.6569943818,1.081084104,6.006574707,-0.5447708129,-0.7260386464
0.25,,Injured,2.740544643,0.6724653041,-0.06844201074,-0.6724653041,0.06844201074,-1.299190412,-0.2038020495,-0.35657561,0.2038020495,0.35657561,-6.672494056,0.8341634531,0.2789100846,-0.5933471358,0.2468733556,1.66059811,6.225132829,-0.1337272296,0.6326887975,-6.267085246,-0.7210972064,-1.024449166,-0.06039960719,-0.647597291,1.089766032,6.008878803,-0.5418824775,-0.7262840477
0.255,,Injured,2.742571773,0.6702865432,-0.07457139522,-0.6702865432,0.07457139522,-1.295834645,-0.2050867347,-0.351349685,0.2050867347,0.351349685,-6.660162907,0.8320448563,0.2726043658,-0.5919596946,0.249574442,1.661248893,6.221743281,-0.1341021126,0.6335635408,-6.252068948,-0.7234579625,-1.027981372,-0.05708651808,-0.6388451975,1.098515359,6.011193782,-0.5388234403,-0.7264687053
0.26,,Injured,2.744949293,0.6682115892,-0.08046879924,-0.6682115892,0.08046879924,-1.292694075,-0.2064074514,-0.3462693076,0.2064074514,0.3462693076,-6.647662047,0.8297489557,0.2664147706,-0.5905378436,0.2524616545,1.662183156,6.218509057,-0.1343578419,0.6343920074,-6.237027634,-0.7255250737,-1.031288814,-0.05385389965,-0.6308491451,1.107226103,6.013481631,-0.5356279318,-0.7265807493
0.265,,Injured,2.747749224,0.6662312902,-0.08613869551,-0.6662312902,0.08613869551,-1.289769845,-0.2077718783,-0.341354378,0.2077718783,0.341354378,-6.635075852,0.827310905,0.260445303,-0.5891207776,0.2554140953,1.663377065,6.215428948,-0.1344945805,0.6351724626,-6.222081473,-0.7272492488,-1.034224163,-0.05075138613,-0.6237005879,1.115799657,6.015709112,-0.5323357218,-0.7266145866
0.27,,Injured,2.751050185,0.6643366972,-0.09159437853,-0.6643366972,0.09159437853,-1.287061128,-0.2091883849,-0.3366208198,0.2091883849,0.3366208198,-6.622502242,0.8247684711,0.2547808429,-0.5877476917,0.2583133276,1.66480337,6.212502342,-0.1345064019,0.6359026353,-6.207357408,-0.7285958058,-1.036650284,-0.04781892948,-0.6174674036,1.124145823,6.017847737,-0.5289918696,-0.7265696522
0.275,,Injured,2.754930748,0.6625198904,-0.09685907433,-0.6625198904,0.09685907433,-1.284565636,-0.2106658594,-0.3320819084,0.2106658594,0.3320819084,-6.610046946,0.8221563745,0.2494833787,-0.5864521456,0.2610478538,1.666433491,6.209729908,-0.1343830854,0.6365815262,-6.192981747,-0.7295440806,-1.038440691,-0.04508509111,-0.6121895402,1.132184848,6.019871742,-0.5256474309,-0.7264486334
0.28,,Injured,2.759462092,0.660775367,-0.1019659106,-0.660775367,0.1019659106,-1.282278804,-0.2122131138,-0.3277473808,0.2122131138,0.3277473808,-6.597816217,0.8195017401,0.2445911465,-0.5852591758,0.2635198908,1.668239509,6.207112144,-0.1341155159,0.6372094629,-6.179076149,-0.7300851382,-1.039480992,-0.0425670368,-0.607877551,1.139846024,6.0217583,-0.5223613809,-0.7262584578
0.285,,Injured,2.764700488,0.6591010871,-0.106954454,-0.6591010871,0.106954454,-1.280193597,-0.2138394691,-0.3236237932,0.2138394691,0.3236237932,-6.585912049,0.8168220842,0.2401221411,-0.5841849578,0.2656510174,1.670195061,6.204651307,-0.1337006368,0.6377875234,-6.16575141,-0.7302192751,-1.039672208,-0.04027235696,-0.6045124567,1.147070084,6.023487313,-0.5192013562,-0.7260093088
0.29,,Injured,2.770677707,0.6574985855,-0.1118692886,-0.6574985855,0.1118692886,-1.278298407,-0.2155529289,-0.3197125583,0.2155529289,0.3197125583,-6.574426079,0.8141231824,0.2360779194,-0.5832363774,0.2673872895,1.672277155,6.202352438,-0.1331461883,0.6383172831,-6.15310449,-0.7299534807,-1.038934592,-0.03819878952,-0.6020449649,1.1538078,6.025041498,-0.5162435767,-0.7257113909
0.295,,Injured,2.777393455,0.6559722641,-0.1167551264,-0.6559722641,0.1167551264,-1.276572914,-0.2173593113,-0.316009112,0.2173593113,0.316009112,-6.563433968,0.8114004221,0.2324513829,-0.5824122519,0.268699964,1.674469498,6.200223349,-0.1324723818,0.6388012417,-6.141215334,-0.7292988252,-1.037212256,-0.03633708442,-0.6003988207,1.160019932,6.026407538,-0.5135705993,-0.7253728893
0.3,,Injured,2.78481437,0.6545286626,-0.1216545306,-0.6545286626,0.1216545306,-1.274990751,-0.2192623831,-0.312503151,0.2192623831,0.312503151,-6.552989315,0.8086400257,0.2292312124,-0.5817041966,0.2695859398,1.676765091,6.198274052,-0.131712609,0.6392431869,-6.130144186,-0.7282689408,-1.034474986,-0.03467217733,-0.5994761436,1.165675812,6.02757619,-0.5112683189,-0.724998193
0.305,,Injured,2.792876758,0.6531746904,-0.1266061352,-0.6531746904,0.1266061352,-1.273523069,-0.221262614,-0.3091769743,0.221262614,0.3091769743,-6.543121279,0.8058189906,0.22640694,-0.5810954076,0.2700634529,1.679165517,6.196515623,-0.130911038,0.6396483018,-6.119927041,-0.7268798121,-1.030720145,-0.03318290609,-0.5991613053,1.1707561,6.028545218,-0.5094235953,-0.7245877569
