Time,Marker,Group,lumbar_flexion_fwd_deg,lt_lumbar_flexion_lat_deg,lt_lumbar_axial_deg,rt_lumbar_flexion_lat_deg,rt_lumbar_axial_deg,thoracic_flexion_fwd_deg,lt_thoracic_flexion_lat_deg,lt_thoracic_axial_deg,rt_thoracic_flexion_lat_deg,rt_thoracic_axial_deg,lt_hip_flexion_deg,lt_hip_abduction_deg,lt_hip_rotation_ext_deg,lt_knee_abduction_deg,lt_knee_rotation_ext_deg,lt_knee_flexion_deg,lt_ankle_dorsiflexion_deg,lt_ankle_abduction_deg,lt_ankle_inversion_deg,rt_hip_flexion_deg,rt_hip_abduction_deg,rt_hip_rotation_ext_deg,rt_knee_abduction_deg,rt_knee_rotation_ext_deg,rt_knee_flexion_deg,rt_ankle_dorsiflexion_deg,rt_ankle_abduction_deg,rt_ankle_inversion_deg
2.375,,Control,3.21988658,-2.323830278,-0.7273544661,2.323830278,0.7273544661,0.2074107512,2.494182803,3.017316187,-2.494182803,-3.017316187,-6.135635555,0.3107490889,1.493966276,0.9927091558,-0.4114049181,3.305009744,6.205971281,1.16383098,2.244044704,-6.455085702,3.208804706,-0.3007494879,-0.2366148136,-1.614160726,2.94632413,6.460249319,0.3307245056,1.255599427
2.38,,Control,3.218877658,-2.309213035,-0.693897311,2.309213035,0.693897311,0.1808311835,2.494983437,2.959283559,-2.494983437,-2.959283559,-6.12268101,0.3096318811,1.507154486,0.9901262373,-0.4271919742,3.298838999,6.205660286,1.1259343,2.232702213,-6.438417449,3.20832421,-0.2777690841,-0.2361190246,-1.606353419,2.959840348,6.479480019,0.3355553808,1.251826874
2.385,,Control,3.222284879,-2.294193737,-0.6589604539,2.294193737,0.6589604539,0.1523063367,2.496501951,2.90131388,-2.496501951,-2.90131388,-6.112632607,0.3090407787,1.517877827,0.9877203173,-0.4419396201,3.292102381,6.20602385,1.089785735,2.222703109,-6.424359072,3.207664845,-0.2537688304,-0.235682011,-1.599735096,2.972964639,6.498680652,0.3403343831,1.24806535
2.39,,Control,3.230293907,-2.278919617,-0.6228700053,2.278919617,0.6228700053,0.121929867,2.498897957,2.843687866,-2.498897957,-2.843687866,-6.105608811,0.308897065,1.525975289,0.98559418,-0.4556318518,3.285195646,6.20700925,1.055418991,2.213965733,-6.413435247,3.206836213,-0.2288056155,-0.2353560875,-1.594076434,2.985624289,6.517803582,0.3450218874,1.244317956
2.395,,Control,3.243122827,-2.263551921,-0.585942638,2.263551921,0.585942638,0.08977501746,2.502329232,2.78666434,-2.502329232,-2.78666434,-6.101760992,0.3091306838,1.531305962,0.9838344967,-0.4682815868,3.278490065,6.208575513,1.022872448,2.206403899,-6.406169293,3.205858232,-0.2029801854,-0.2352058843,-1.589116062,2.997753982,6.536804561,0.3495900014,1.240585023
2.4,,Control,3.26102001,-2.248254252,-0.5484800954,2.248254252,0.5484800954,0.0558459702,2.506920013,2.730458759,-2.506920013,-2.730458759,-6.101239934,0.3096984152,1.533737979,0.982499387,-0.4799168549,3.272310732,6.210693241,0.9921753441,2.199930873,-6.403025404,3.204753279,-0.1764150991,-0.2353067166,-1.584559472,3.009300179,6.55564496,0.3540113089,1.236863752
2.405,,Control,3.284279738,-2.233169129,-0.5107665002,2.233169129,0.5107665002,0.02003307655,2.512731756,2.675216941,-2.512731756,-2.675216941,-6.104170034,0.3105864156,1.533128566,0.9816136078,-0.490568623,3.266926851,6.21334332,0.9633377919,2.194460498,-6.404373292,3.203543008,-0.1492182939,-0.2357394511,-1.580094532,3.020223748,6.57429223,0.3582549508,1.233148037
2.41,,Control,3.313274534,-2.218402407,-0.4730342222,2.218402407,0.4730342222,-0.01791528555,2.519754225,2.621002771,-2.519754225,-2.621002771,-6.110647106,0.3118084233,1.529342181,0.981171845,-0.500260056,3.262552724,6.216516766,0.9363440631,2.189909304,-6.410485217,3.202243764,-0.1214886087,-0.2365848902,-1.575413466,3.030500783,6.592717433,0.3622915386,1.229429465
2.415,,Control,3.348456274,-2.204007242,-0.435472866,2.204007242,0.435472866,-0.0583881887,2.527903061,2.567801131,-2.527903061,-2.567801131,-6.120734274,0.3133987775,1.522236778,0.9811449277,-0.508997863,3.259353424,6.220212029,0.911151076,2.186198362,-6.421544409,3.200865186,-0.09329498416,-0.237917613,-1.570236776,3.04011566,6.610890103,0.3661045101,1.225698728
2.42,,Control,3.390284382,-2.189967233,-0.3982018023,2.189967233,0.3982018023,-0.1018688305,2.537020156,2.515533639,-2.537020156,-2.515533639,-6.134419349,0.3153989425,1.511702369,0.9814863948,-0.5167716163,3.257449946,6.224429588,0.8876907081,2.183254326,-6.437613106,3.199415915,-0.0647067896,-0.2398019369,-1.564330029,3.049054707,6.628776676,0.3696961481,1.22194624
2.425,,Control,3.439150102,-2.176193864,-0.3612760828,2.176193864,0.3612760828,-0.1488574627,2.546873943,2.464087195,-2.546873943,-2.464087195,-6.151604435,0.3178549984,1.497684873,0.9821408004,-0.5235574557,3.256925301,6.22917089,0.8658742873,2.181011317,-6.458633083,3.197897386,-0.03581036019,-0.2422879278,-1.557511992,3.057300242,6.646339704,0.3730887261,1.218163239
2.43,,Control,3.495304915,-2.162523333,-0.3247413575,2.162523333,0.3247413575,-0.1997774305,2.557154885,2.413361978,-2.557154885,-2.413361978,-6.172118931,0.3208134437,1.480183696,0.9830504229,-0.5293286618,3.257832391,6.234439677,0.8455984201,2.179410677,-6.484445714,3.196298977,-0.006696651059,-0.2454061563,-1.54965238,3.06483323,6.66354121,0.3763180811,1.214342783
2.435,,Control,3.558759934,-2.148711393,-0.288657681,2.148711393,0.288657681,-0.2548736496,2.567467639,2.363314528,-2.567467639,-2.363314528,-6.195712408,0.3243209472,1.459281925,0.9841588729,-0.5340699708,3.26019845,6.240239665,0.8267498749,2.178398961,-6.514786806,3.194595289,0.02252544612,-0.249167712,-1.540668032,3.071639973,6.680345736,0.3794242656,1.210480082
2.44,,Control,3.629174641,-2.134424924,-0.2531162143,2.134424924,0.2531162143,-0.3141225436,2.577328052,2.31399126,-2.577328052,-2.31399126,-6.22203486,0.3284255419,1.435173056,0.9854154044,-0.5377975588,3.264024594,6.24657156,0.8092093364,2.177926258,-6.54926464,3.192742591,0.05172410964,-0.2535663333,-1.530519976,3.077716752,6.696721131,0.3824416867,1.206570828
2.445,,Control,3.705789226,-2.119229835,-0.2182425195,2.119229835,0.2182425195,-0.3771667049,2.586155336,2.265543883,-2.586155336,-2.265543883,-6.250637401,0.3331817764,1.40818042,0.9867770824,-0.5405731625,3.269280909,6.25343098,0.7928524268,2.177944146,-6.587357108,3.190673024,0.08074119002,-0.2585792418,-1.519209611,3.083070067,6.712638232,0.3853898302,1.202611161
2.45,,Control,3.787414149,-2.102580505,-0.1841930341,2.102580505,0.1841930341,-0.4433018802,2.593249786,2.218219172,-2.593249786,-2.218219172,-6.280982729,0.3386634071,1.378754819,0.9882123436,-0.542512871,3.275904786,6.260809331,0.7775548689,2.17840528,-6.628419848,3.188280298,0.1093980417,-0.2641664956,-1.506775218,3.087716726,6.728072094,0.3882691186,1.198598185
2.455,,Control,3.872480351,-2.083793677,-0.1511684484,2.083793677,0.1511684484,-0.5115209938,2.597757387,2.172327654,-2.597757387,-2.172327654,-6.312460008,0.3449677087,1.34742346,0.9897022599,-0.5437842707,3.283800149,6.268693233,0.7631975681,2.179263489,-6.671702704,3.185417008,0.1375367636,-0.2702731986,-1.493292138,3.091682419,6.743000202,0.3910622299,1.194530812
2.46,,Control,3.959180672,-2.062027297,-0.1193726797,2.062027297,0.1193726797,-0.5806000708,2.598638925,2.128209812,-2.598638925,-2.128209812,-6.344440133,0.3522190839,1.314782475,0.9912419172,-0.5445953616,3.292836888,6.27706047,0.7496699477,2.180473266,-6.716404572,3.181893647,0.1650127648,-0.2768326475,-1.478874362,3.095004047,6.757403927,0.3937382764,1.19040808
2.465,,Control,4.045643566,-2.03625293,-0.08900080563,2.03625293,0.08900080563,-0.6492172382,2.59465256,2.086208479,-2.59465256,-2.086208479,-6.376327966,0.3605638571,1.281460169,0.9928391817,-0.5451816341,3.302855185,6.285878836,0.7368725611,2.181989925,-6.761730612,3.177489966,0.1917143362,-0.2837721949,-1.463679761,3.097728314,6.771267692,0.3962590715,1.186227526
2.47,,Control,4.130068058,-2.005236257,-0.06018437374,2.005236257,0.06018437374,-0.7160731546,2.584355487,2.046647646,-2.584355487,-2.046647646,-6.407567517,0.3701590926,1.248124819,0.9945144656,-0.5457898944,3.313670868,6.295106715,0.7247173951,2.183771749,-6.80690378,3.17196874,0.2175293545,-0.2910141749,-1.447907478,3.099907783,6.784578266,0.3985867294,1.181987106
2.475,,Control,4.210865549,-1.967536894,-0.03298206366,1.967536894,0.03298206366,-0.7799988102,2.566109799,2.00981283,-2.566109799,-2.00981283,-6.437670052,0.3811682595,1.215458391,0.9962952079,-0.5466616478,3.325081747,6.304694763,0.7131249642,2.185779835,-6.851202008,3.165087394,0.2423418708,-0.2984799237,-1.431789058,3.101596046,6.797324741,0.4006925247,1.177684965
2.48,,Control,4.286767308,-1.921526488,-0.007390854011,1.921526488,0.007390854011,-0.8400346774,2.538105671,1.975940862,-2.538105671,-1.975940862,-6.466233927,0.3937515777,1.184122509,0.9982102245,-0.5480192094,3.336880027,6.314588689,0.7020214478,2.187977959,-6.893997499,3.15661116,0.2660335293,-0.3060914817,-1.415568424,3.102840244,6.809497952,0.4025576008,1.173320816
2.485,,Control,4.356859338,-1.865431505,0.01665552109,1.865431505,-0.01665552109,-0.8954638048,2.498413114,1.945215689,-2.498413114,-1.945215689,-6.492933232,0.4080532825,1.15474188,1.00028435,-0.550052819,3.348863447,6.324730047,0.6913362442,2.190332663,-6.934759169,3.146332558,0.2884658765,-0.3137767046,-1.399477965,3.103677586,6.821092363,0.4041741549,1.168895647
2.49,,Control,4.42055835,-1.797404204,0.03926783093,1.797404204,-0.03926783093,-0.9458040771,2.445067128,1.91776959,-2.445067128,-1.91776959,-6.517496113,0.4241827991,1.127877689,1.002534014,-0.5529097238,3.360846022,6.335055625,0.6810009768,2.192813331,-6.973044174,3.134092722,0.30948083,-0.3214704707,-1.383720852,3.104133224,6.8321075,0.4055449924,1.16441223
2.495,,Control,4.47755438,-1.715629753,0.06058008709,1.715629753,-0.06058008709,-0.990770574,2.37619397,1.893686181,-2.37619397,-1.893686181,-6.539687605,0.4421938058,1.104005189,1.00496373,-0.5566878896,3.372662409,6.345497289,0.6709471184,2.195393528,-7.008488768,3.11980335,0.3289021359,-0.3291154084,-1.368453634,3.10421775,6.842549739,0.4066814111,1.159873485
2.5,,Control,4.527760087,-1.618463627,0.08073125733,1.618463627,-0.08073125733,-1.030218852,2.290192334,1.873007167,-2.290192334,-1.873007167,-6.559319598,0.4620496237,1.083489322,1.007563008,-0.5614324541,3.384167992,6.355983342,0.6611081254,2.198050883,-7.040820699,3.103481965,0.3465435744,-0.3366616461,-1.353771209,3.103924243,6.852431214,0.4076005802,1.155281887
2.505,,Control,4.571295026,-1.504621672,0.09988247634,1.504621672,-0.09988247634,-1.064097866,2.185945658,1.855731188,-2.185945658,-1.855731188,-6.576295235,0.4835925371,1.066594894,1.01030725,-0.5671333025,3.395234957,6.366440058,0.6514199102,2.200766892,-7.069896934,3.085282383,0.3621845575,-0.3440699947,-1.339691129,3.103228588,6.861770129,0.4083208439,1.150639942
2.51,,Control,4.608476305,-1.373419018,0.1182011107,1.373419018,-0.1182011107,-1.092418896,2.063089808,1.841821555,-2.063089808,-1.841821555,-6.590647002,0.5065096307,1.053469781,1.013159868,-0.5737242332,3.405749041,6.376793612,0.6418244969,2.203525021,-7.095732605,3.065527281,0.3755811739,-0.3513142611,-1.326145114,3.102096534,6.870591046,0.4088564912,1.145949192
2.515,,Control,4.639732286,-1.225199254,0.1358621185,1.225199254,-0.1358621185,-1.115245018,1.922341639,1.831219691,-1.922341639,-1.831219691,-6.602483865,0.5304312749,1.044158209,1.016073741,-0.5810848765,3.415605059,6.386971759,0.6322719973,2.20631095,-7.118434747,3.044610763,0.386462023,-0.3583841894,-1.312988257,3.100490811,6.878923899,0.4092162215,1.141209827
2.52,,Control,4.665566771,-1.061716984,0.1530430968,1.061716984,-0.1530430968,-1.132692791,1.765840475,1.823856752,-1.765840475,-1.823856752,-6.611984114,0.5549706759,1.038609101,1.018995326,-0.5890498629,3.424703721,6.396905941,0.6227258576,2.20910994,-7.138181841,3.022953323,0.3945405224,-0.3652838186,-1.300016672,3.098377742,6.886801344,0.4094049513,1.136421244
2.525,,Control,4.686538068,-0.8864397587,0.1699157669,0.8864397587,-0.1699157669,-1.144944016,1.59742332,1.819663177,-1.59742332,-1.819663177,-6.619398315,0.5797497407,1.036685841,1.02186983,-0.5974184835,3.432947316,6.406531376,0.6131656518,2.211907756,-7.155215205,3.000971757,0.3995363761,-0.3720292695,-1.286997193,3.095731344,6.89425599,0.4094288143,1.131581796
2.53,,Control,4.703197692,-0.7042999626,0.1866361386,0.7042999626,-0.1866361386,-1.152228907,1.422356986,1.818566599,-1.422356986,-1.818566599,-6.625049377,0.6044144679,1.038182379,1.024644946,-0.6059684382,3.440235418,6.415786229,0.6035881054,2.214688264,-7.169833357,2.97905912,0.4012015543,-0.378645613,-1.273701743,3.09253384,6.901316984,0.4092973584,1.126688838
2.535,,Control,4.716105733,-0.5204112705,0.203325064,0.5204112705,-0.203325064,-1.154911397,1.246040784,1.820474643,-1.246040784,-1.820474643,-6.629320077,0.6286476065,1.04283481,1.027272396,-0.6144660403,3.446467367,6.424613703,0.5940054306,2.21743361,-7.182383015,2.957570193,0.3993544558,-0.3851639174,-1.259943483,3.088773569,6.908009018,0.409025809,1.121738862
2.54,,Control,4.725815455,-0.3393962169,0.2200695672,0.3393962169,-0.2200695672,-1.153555856,1.073339831,1.82526022,-1.073339831,-1.82526022,-6.632633556,0.6521764156,1.050338887,1.029708767,-0.6226780214,3.45154812,6.432963733,0.5844421442,2.220123097,-7.193244578,2.936812982,0.3939090488,-0.391616569,-1.245609841,3.084445587,6.914352554,0.4086366402,1.116729057
2.545,,Control,4.732851109,-0.1650240422,0.2369288225,0.1650240422,-0.2369288225,-1.148971986,0.9082303498,1.832746032,-0.9082303498,-1.832746032,-6.63543002,0.6747778065,1.060362014,1.03191561,-0.6303782273,3.455393234,6.440794434,0.5749302083,2.222735427,-7.202813962,2.917044628,0.3848950159,-0.398034494,-1.230685934,3.079550872,6.920362152,0.4081630233,1.111656678
2.55,,Control,4.73768344,-0.0001092363853,0.253942525,0.0001092363853,-0.253942525,-1.142261677,0.7537101076,1.842697578,-0.7537101076,-1.842697578,-6.638136072,0.6962812788,1.072550474,1.033859796,-0.6373522762,3.457937404,6.448074153,0.5655065002,2.225250807,-7.211476597,2.898467751,0.3724634,-0.4044440282,-1.215260726,3.074096951,6.926045827,0.4076512866,1.106520821
2.555,,Control,4.740707725,0.1534542195,0.2711463294,-0.1534542195,-0.2711463294,-1.134527245,0.6118020726,1.854814383,-0.6118020726,-1.854814383,-6.641129845,0.7165697941,1.086541845,1.035512008,-0.6434017743,3.459140369,6.454780996,0.5562110829,2.227652455,-7.219578302,2.881228655,0.3568678059,-0.4108644131,-1.199512447,3.068097364,6.93140464,0.4071561136,1.10132364
2.56,,Control,4.742232765,0.2945904213,0.288579733,-0.2945904213,-0.288579733,-1.126761271,0.4836604805,1.868736243,-0.4836604805,-1.868736243,-6.644710855,0.7355745433,1.101973583,1.036847309,-0.6483468425,3.458994743,6.460906193,0.5470857189,2.229928078,-7.227401867,2.86541889,0.3384358056,-0.4173068277,-1.183679864,3.061573303,6.936436437,0.4067344507,1.096068582
2.565,,Control,4.742485305,0.4229065284,0.3062868486,-0.4229065284,-0.3062868486,-1.119778372,0.3696879016,1.884061275,-0.3696879016,-1.884061275,-6.649088099,0.7532689301,1.118491818,1.037844755,-0.6520287903,3.457526801,6.46645672,0.5381719739,2.232067843,-7.235158611,2.851079445,0.3175328599,-0.4237730373,-1.168023798,3.054552068,6.941139003,0.4064369285,1.090762232
2.57,,Control,4.741611548,0.5385517734,0.3243065549,-0.5385517734,-0.3243065549,-1.114186502,0.2696583223,1.900369129,-0.2696583223,-1.900369129,-6.654372346,0.7696617504,1.135756455,1.038490047,-0.6543180465,3.454795629,6.471454324,0.5295154426,2.234065784,-7.242983248,2.838206092,0.294529632,-0.430256413,-1.152788902,3.04706702,6.945511057,0.4063025867,1.085414108
2.575,,Control,4.739670316,0.642088021,0.3426576797,-0.642088021,-0.3426576797,-1.110396115,0.1828701392,1.917244703,-0.1828701392,-1.917244703,-6.660571009,0.7847856786,1.153442296,1.038779609,-0.6551190664,3.450886942,6.475932706,0.5211664833,2.235919302,-7.250929557,2.826758417,0.2697749193,-0.4367442281,-1.138168993,3.039152105,6.949551505,0.4063549444,1.080035579
2.58,,Control,4.736618738,0.7343712648,0.3613248862,-0.7343712648,-0.3613248862,-1.108633055,0.1082907082,1.934302938,-0.1082907082,-1.934302938,-6.667585418,0.7986885879,1.171238336,1.038723295,-0.6543732948,3.44590967,6.479935717,0.5131796209,2.237628672,-7.258968965,2.816668106,0.2435760196,-0.4432228709,-1.124277367,3.030838519,6.953261494,0.4065968628,1.074637154
2.585,,Control,4.732302833,0.8164510554,0.3802483162,-0.8164510554,-0.3802483162,-1.108949744,0.04468078799,1.951208871,-0.04468078799,-1.951208871,-6.675222243,0.8114261723,1.188848683,1.038343797,-0.6520583751,3.439989725,6.483514183,0.5056085526,2.239195711,-7.267000926,2.807849278,0.2161874207,-0.4496815015,-1.111126485,3.022150877,6.956645421,0.4070046151,1.069228648
2.59,,Control,4.726462275,0.8894818854,0.3993166133,-0.8894818854,-0.3993166133,-1.111241086,-0.009302480994,1.96768994,0.009302480994,-1.96768994,-6.683215156,0.8230610743,1.205992199,1.037672933,-0.648184501,3.43326685,6.486724565,0.4985007515,2.24062299,-7.27487412,2.80020515,0.1878099292,-0.4561175939,-1.098622658,3.013106142,6.959711429,0.4075240348,1.063817101
2.595,,Control,4.718751335,0.9546474567,0.4183643893,-0.9546474567,-0.4183643893,-1.115265227,-0.05502210648,1.983543793,0.05502210648,-1.983543793,-6.691251429,0.8336611836,1.222405928,1.03674781,-0.642790042,3.425891997,6.489626882,0.4918923119,2.241913537,-7.282412546,2.793633124,0.1585988057,-0.4625373865,-1.08657981,3.003712976,6.962471924,0.4080756589,1.058405901
2.6,,Control,4.708774821,1.013099791,0.4371791695,-1.013099791,-0.4371791695,-1.120676571,-0.09379654988,1.998636606,0.09379654988,-1.998636606,-6.699001002,0.8432980429,1.237850385,1.035608796,-0.6359378785,3.418023431,6.492278255,0.4858049666,2.243070019,-7.289441242,2.788027402,0.128673849,-0.468953298,-1.07474273,2.993971503,6.964942156,0.4085622646,1.052994585
2.605,,Control,4.696127542,1.065922812,0.4555072946,-1.065922812,-0.4555072946,-1.127067976,-0.1268482248,2.012896926,0.1268482248,-2.012896926,-6.706140178,0.852036721,1.252109147,1.034297021,-0.6277124425,3.409822724,6.494730089,0.4802453423,2.244095767,-7.295803235,2.783292601,0.09813916921,-0.4753817641,-1.06281775,2.983874553,6.967140057,0.4088774931,1.047580708
2.61,,Control,4.68040794,1.114099524,0.4731210739,-1.114099524,-0.4731210739,-1.134017208,-0.1552660087,2.026308801,0.1552660087,-2.026308801,-6.712347882,0.8599358131,1.26505203,1.03285382,-0.6182194538,3.401449247,6.497026245,0.4752055295,2.244993386,-7.30134078,2.779346011,0.06704896613,-0.4818405364,-1.050511219,2.973413279,6.969085925,0.4089142472,1.042162634
2.615,,Control,4.661279434,1.158497745,0.4898162414,-1.158497745,-0.4898162414,-1.141121908,-0.1799834021,2.038898924,0.1799834021,-2.038898924,-6.717347676,0.8670471052,1.276617015,1.031319754,-0.6075833805,3.393053997,6.499203109,0.4706666917,2.245764966,-7.30592606,2.776118056,0.03545092729,-0.4883468741,-1.037571382,2.962586247,6.970803457,0.4085751155,1.03674113
2.62,,Control,4.638533913,1.199862706,0.5054160219,-1.199862706,-0.5054160219,-1.148028852,-0.2017657511,2.050723138,0.2017657511,-2.050723138,-6.72094842,0.8734165264,1.286801865,1.029734184,-0.5959467733,3.384776721,6.501291893,0.4666025194,2.246412259,-7.309494265,2.773551015,0.003414198016,-0.4949149414,-1.023818838,2.951406391,6.972321328,0.4077797319,1.031319235
2.625,,Control,4.612104371,1.238819741,0.5197760481,-1.238819741,-0.5197760481,-1.154452228,-0.2212167835,2.061851441,0.2212167835,-2.061851441,-6.723039628,0.8790840939,1.295652856,1.028136474,-0.5834667882,3.376744377,6.503319765,0.4629847787,2.246937592,-7.312033717,2.77159616,-0.02895196636,-0.5015523495,-1.009166139,2.939907079,6.973674505,0.4064675297,1.025904311
2.63,,Control,4.582058262,1.27588519,0.5327821556,-1.27588519,-0.5327821556,-1.160184441,-0.238790732,2.072351272,0.238790732,-2.072351272,-6.723575063,0.884084503,1.303246562,1.026564574,-0.5703139338,3.369069126,6.505311898,0.4597889612,2.247345028,-7.3135653,2.770213098,-0.06148163215,-0.5082587058,-0.9936206892,2.928146031,6.97490344,0.4045952838,1.020508318
2.635,,Control,4.548590811,1.311479464,0.544355206,-1.311479464,-0.544355206,-1.165094543,-0.2548122302,2.082276312,0.2548122302,-2.082276312,-6.722569387,0.8884482354,1.309682761,1.02505572,-0.5566703228,3.361843226,6.507292785,0.4569992884,2.247641013,-7.314133317,2.769366298,-0.09395712773,-0.5150243672,-0.9772815986,2.916208443,6.976055126,0.4021390146,1.015147663
2.64,,Control,4.512014721,1.345940252,0.5544497092,-1.345940252,-0.5544497092,-1.169120905,-0.2695021003,2.091657077,0.2695021003,-2.091657077,-6.720094723,0.8922043678,1.315077844,1.023643404,-0.5427285098,3.355135468,6.509287198,0.4546108072,2.247833994,-7.313799906,2.769021717,-0.1261176765,-0.521828813,-0.9603327185,2.90420411,6.977180795,0.3990983706,1.00984356
2.645,,Control,4.472746058,1.379534892,0.5630540996,-1.379534892,-0.5630540996,-1.172266017,-0.2830078129,2.100496266,0.2830078129,-2.100496266,-6.716274485,0.8953823321,1.319562682,1.022356764,-0.5286870847,3.348991053,6.511321599,0.4526278741,2.247935804,-7.312640912,2.769144466,-0.1576775671,-0.5286398266,-0.9430317219,2.892261894,6.978334637,0.3955023805,1.004619416
2.65,,Control,4.431284353,1.412469371,0.5701863139,-1.412469371,-0.5701863139,-1.174586754,-0.2954327199,2.108764929,0.2954327199,-2.108764929,-6.711274847,0.8980159554,1.323282001,1.021219297,-0.514743709,3.343432424,6.513423583,0.4510581716,2.247961522,-7.310742944,2.769693244,-0.1883460145,-0.5354120836,-0.9256923366,2.880522643,6.9795725,0.3914128671,0.9995010215
2.655,,Control,4.388190402,1.44489645,0.5758838407,-1.44489645,-0.5758838407,-1.176182631,-0.3068627126,2.116402587,0.3068627126,-2.116402587,-6.705296827,0.9001427037,1.326390724,1.02024779,-0.5010870339,3.338458578,6.51562078,0.4499023672,2.247927157,-7.308199394,2.770618072,-0.217847251,-0.542085851,-0.9086570453,2.869133019,6.980949598,0.3869222482,0.9945150465
2.66,,Control,4.344060689,1.476919374,0.580202679,-1.476919374,-0.580202679,-1.177171998,-0.3173811929,2.123319503,0.3173811929,-2.123319503,-6.698572277,0.9018052974,1.329056835,1.019450666,-0.487891804,3.334047819,6.517941552,0.4491463213,2.247848964,-7.30511346,2.771858777,-0.2459499847,-0.5485896397,-0.8922590597,2.858240149,6.982518975,0.3821453783,0.989689382
2.665,,Control,4.299494752,1.508593853,0.5832114385,-1.508593853,-0.5832114385,-1.177663111,-0.3270801649,2.129406281,0.3270801649,-2.129406281,-6.691355132,0.9030538372,1.331462215,1.018826293,-0.4753161108,3.33016329,6.520413122,0.4487573628,2.247741094,-7.301598239,2.773344801,-0.2724946845,-0.5548469416,-0.8767797024,2.847985005,6.984328525,0.3772049652,0.9850494813
2.67,,Control,4.255065066,1.539926242,0.5849820294,-1.539926242,-0.5849820294,-1.177733097,-0.3360632371,2.134544601,0.3360632371,-2.134544601,-6.683911923,0.9039498662,1.333802916,1.01836108,-0.4635050624,3.326757886,6.523059593,0.4486845616,2.247615396,-7.297773024,2.774995744,-0.2974126491,-0.5607810554,-0.8624120118,2.838502662,6.986420784,0.3722188893,0.9806196663
2.675,,Control,4.21129592,1.570872771,0.5855838318,-1.570872771,-0.5855838318,-1.177419436,-0.3444453256,2.138615117,0.3444453256,-2.138615117,-6.676510881,0.9045652213,1.336288641,1.018031599,-0.4525955083,3.323781792,6.525902009,0.4488614693,2.247483217,-7.293757771,2.776726237,-0.3207327304,-0.5663223008,-0.8492442159,2.829923345,6.98883406,0.3672916214,0.976420777
2.68,,Control,4.168655159,1.60134598,0.5850821575,-1.60134598,-0.5850821575,-1.176719204,-0.3523486873,2.141504757,0.3523486873,-2.141504757,-6.669416561,0.9049799652,1.339138458,1.017805592,-0.442721201,3.321186917,6.528957917,0.4492143452,2.247355866,-7.289671016,2.778452559,-0.3425729691,-0.5714127004,-0.8372646404,2.822372709,6.991602146,0.362511484,0.9724706985
2.685,,Control,4.127554524,1.631218595,0.5835286241,-1.631218595,-0.5835286241,-1.17559228,-0.359893319,2.143121309,0.359893319,-2.143121309,-6.662889066,0.9052777748,1.342570361,1.017646023,-0.4340107793,3.318928756,6.532240565,0.4496692047,2.247245674,-7.285632497,2.780100948,-0.3631224034,-0.5760102667,-0.82637906,2.815971274,6.994754249,0.3579516059,0.9687857521
2.69,,Control,4.088363537,1.660327196,0.5809505891,-1.660327196,-0.5809505891,-1.173975559,-0.3671821692,2.143410989,0.3671821692,-2.143410989,-6.657188647,0.9055392403,1.346788439,1.017515046,-0.4265847731,3.316966269,6.535757129,0.4501591016,2.247164012,-7.281773733,2.781612758,-0.3826120138,-0.5800915343,-0.8164374023,2.810828884,6.998315567,0.3536697938,0.9653778553
2.695,,Control,4.051429179,1.688479705,0.5773515994,-1.688479705,-0.5773515994,-1.171803326,-0.3742917341,2.142361903,0.3742917341,-2.142361903,-6.652582829,0.9058343658,1.351970527,1.017377467,-0.4205520133,3.315259624,6.539505054,0.4506297363,2.247117271,-7.27825497,2.782945387,-0.4012835472,-0.5836495618,-0.8072605975,2.807034082,7.002308426,0.3497080725,0.9622547335
2.7,,Control,4.017091825,1.715464775,0.5727226449,-1.715464775,-0.5727226449,-1.16902817,-0.3812694692,2.139998048,0.3812694692,-2.139998048,-6.649347447,0.9062190262,1.358259535,1.017204652,-0.4160012853,3.313767617,6.543472742,0.4510409226,2.247106555,-7.275272634,2.784069511,-0.419361136,-0.5866910935,-0.7986693061,2.804646309,7.006752441,0.3460943238,0.9594191784
2.705,,Control,3.985693515,1.741062499,0.5670605892,-1.741062499,-0.5670605892,-1.165638216,-0.3881352561,2.136365101,0.3881352561,-2.136365101,-6.647759738,0.9067337182,1.365756763,1.016975972,-0.4129898778,3.312446706,6.547639262,0.4513645466,2.247128574,-7.273057113,2.784967701,-0.4370302176,-0.5892333815,-0.7905091767,2.803690923,7.011663275,0.342845722,0.9568695986
2.71,,Control,3.957574345,1.765057593,0.5603967278,-1.765057593,-0.5603967278,-1.161664545,-0.3948900581,2.131506667,0.3948900581,-2.131506667,-6.648088005,0.9074074907,1.374521254,1.016679068,-0.4115335766,3.311250692,6.551976006,0.451582355,2.2471763,-7.271861442,2.78563106,-0.4544284583,-0.5913017793,-0.7826716937,2.804159828,7.017053185,0.3399738104,0.9545997278
2.715,,Control,3.933057612,1.787252656,0.5528136949,-1.787252656,-0.5528136949,-1.157181457,-0.4015251597,2.12544076,0.4015251597,-2.12544076,-6.650578264,0.9082591427,1.384565605,1.016309209,-0.4116004515,3.310132018,6.556449701,0.451681698,2.247239245,-7.271943369,2.78605615,-0.4716386416,-0.5929258863,-0.7751088816,2.806014596,7.02292901,0.3374912334,0.9525987195
