Time,Marker,Group,lumbar_flexion_fwd_deg,lt_lumbar_flexion_lat_deg,lt_lumbar_axial_deg,rt_lumbar_flexion_lat_deg,rt_lumbar_axial_deg,thoracic_flexion_fwd_deg,lt_thoracic_flexion_lat_deg,lt_thoracic_axial_deg,rt_thoracic_flexion_lat_deg,rt_thoracic_axial_deg,lt_hip_flexion_deg,lt_hip_abduction_deg,lt_hip_rotation_ext_deg,lt_knee_abduction_deg,lt_knee_rotation_ext_deg,lt_knee_flexion_deg,lt_ankle_dorsiflexion_deg,lt_ankle_abduction_deg,lt_ankle_inversion_deg,rt_hip_flexion_deg,rt_hip_abduction_deg,rt_hip_rotation_ext_deg,rt_knee_abduction_deg,rt_knee_rotation_ext_deg,rt_knee_flexion_deg,rt_ankle_dorsiflexion_deg,rt_ankle_abduction_deg,rt_ankle_inversion_deg
0.09,,Injured,-3.53995541,-0.05009266615,0.756931374,0.05009266615,-0.756931374,-0.4821202045,0.6185512397,0.8354873473,-0.6185512397,-0.8354873473,-4.3530448,-0.2735911249,0.4232334681,1.220855477,0.1416753555,0.5480391015,6.675482419,0.01234548172,0.6909802625,-5.672629812,-0.4684330909,-0.5995509795,-1.121662974,-0.1185060489,-2.752437225,4.464039211,-0.4238882505,-1.709089884
0.095,,Injured,-3.534842719,-0.05002047368,0.7521165262,0.05002047368,-0.7521165262,-0.480478778,0.6197590455,0.8332633952,-0.6197590455,-0.8332633952,-4.354033364,-0.2727671983,0.4254144214,1.220558133,0.1460294463,0.540085254,6.668491229,0.01421438809,0.6911539727,-5.671601693,-0.4721568282,-0.6011089759,-1.118057865,-0.1208284557,-2.762082172,4.452978539,-0.427126516,-1.70744885
0.1,,Injured,-3.530271256,-0.05010351933,0.746961321,0.05010351933,-0.746961321,-0.4780984203,0.6209749524,0.8320889097,-0.6209749524,-0.8320889097,-4.354786574,-0.2721742794,0.4274429464,1.220409371,0.1503909245,0.5327616257,6.661895683,0.01600570834,0.6913487489,-5.670540957,-0.4753616816,-0.6024006905,-1.114713778,-0.123058777,-2.771242031,4.442408458,-0.4304649745,-1.705752423
0.105,,Injured,-3.52630457,-0.05034498255,0.7414896135,0.05034498255,-0.7414896135,-0.4749325443,0.6222158998,0.8319843902,-0.6222158998,-0.8319843902,-4.355225144,-0.2718186529,0.4293902923,1.220411094,0.1546557312,0.5259760361,6.655613997,0.01779347017,0.6915406848,-5.669360388,-0.4780817155,-0.6034615787,-1.111614562,-0.1251987317,-2.779976858,4.432267935,-0.433911087,-1.704026572
0.11,,Injured,-3.522958071,-0.05075285446,0.7357395601,0.05075285446,-0.7357395601,-0.4709762079,0.6234874316,0.8329308905,-0.6234874316,-0.8329308905,-4.355286195,-0.2717003454,0.4313144186,1.220562527,0.158714989,0.5196453769,6.649575718,0.01966246889,0.6917086709,-5.667985664,-0.4803536794,-0.6043213902,-1.108738686,-0.1272598383,-2.788345311,4.422496309,-0.4374598334,-1.702290663
0.115,,Injured,-3.520191468,-0.05133690127,0.7297632819,0.05133690127,-0.7297632819,-0.4662672211,0.6247789934,0.8348747513,-0.6247789934,-0.8348747513,-4.354927825,-0.2718135321,0.4332603192,1.220859112,0.162462109,0.513696632,6.643722333,0.0216996199,0.6918339236,-5.666360655,-0.4822154942,-0.6050046263,-1.106062276,-0.1292646228,-2.796404654,4.413033483,-0.4410918845,-1.700558016
0.12,,Injured,-3.517914389,-0.05210630582,0.7236261678,0.05210630582,-0.7236261678,-0.4608763158,0.6260634892,0.837729043,-0.6260634892,-0.837729043,-4.354129928,-0.2721464965,0.4352600457,1.221294105,0.1658003234,0.5080674002,6.638007409,0.02398639542,0.6919008903,-5.664449001,-0.4837057598,-0.6055300055,-1.103560956,-0.1312444713,-2.804209075,4.403821788,-0.4447768041,-1.698835052
0.125,,Injured,-3.515996777,-0.05306868252,0.7174049568,0.05306868252,-0.7174049568,-0.4548911125,0.6273025547,0.8413784095,-0.6273025547,-0.8413784095,-4.35289649,-0.272682417,0.4373342859,1.221857673,0.1686500618,0.502705111,6.632395496,0.02659058828,0.691898231,-5.662237156,-0.4848628936,-0.6059108933,-1.10121116,-0.1332375369,-2.811810537,4.394805371,-0.4484750344,-1.697121233
0.13,,Injured,-3.514280434,-0.05422838969,0.7111821805,0.05422838969,-0.7111821805,-0.4484036532,0.6284526589,0.845686506,-0.6284526589,-0.845686506,-4.351255128,-0.2734008142,0.4394936543,1.222536454,0.1709553963,0.4975661971,6.62686102,0.02955835398,0.6918180164,-5.659734623,-0.4857240192,-0.6061550413,-1.098990851,-0.1352844616,-2.819261004,4.385928189,-0.4521422194,-1.695409788
0.135,,Injured,-3.512585365,-0.0555876711,0.7050362568,0.0555876711,-0.7050362568,-0.44150808,0.6294730527,0.8505093219,-0.6294730527,-0.8505093219,-4.349255677,-0.2742782505,0.4417400905,1.223312718,0.1726894198,0.4926143231,6.621386274,0.03290820902,0.6916562511,-5.656973153,-0.4863249015,-0.6062642768,-1.096880058,-0.137422998,-2.826615087,4.377131574,-0.4557349865,-1.693690018
0.14,,Injured,-3.510719871,-0.0571473136,0.6990333228,0.0571473136,-0.6990333228,-0.4343015538,0.6303323088,0.855705155,-0.6303323088,-0.855705155,-4.346964615,-0.2752884958,0.4440683942,1.224165091,0.1738546502,0.4878188467,6.615959658,0.03662955435,0.6914119183,-5.654001698,-0.4867006034,-0.6062343804,-1.094860327,-0.1396815765,-2.833930447,4.36835402,-0.4592178343,-1.691948243
0.145,,Injured,-3.508491575,-0.05890519214,0.693218987,0.05890519214,-0.693218987,-0.4268911039,0.6310113133,0.8611436711,-0.6310113133,-0.8611436711,-4.344455965,-0.2764026362,0.4464673418,1.225069938,0.1744818233,0.4831521027,6.610572761,0.04068310863,0.6910880302,-5.650877697,-0.4868862966,-0.6060547842,-1.092914804,-0.1420729106,-2.841266805,4.359532327,-0.462570062,-1.690169118
0.15,,Injured,-3.50572264,-0.0608550464,0.6876145096,0.0608550464,-0.6876145096,-0.419393664,0.6315022832,0.8667123495,-0.6315022832,-0.8667123495,-4.34180093,-0.2775881948,0.4489218855,1.22600324,0.1746274547,0.4785836409,6.60521442,0.04500337618,0.6906902106,-5.647657015,-0.4869190176,-0.60570977,-1.091028869,-0.144588548,-2.848681662,4.350606028,-0.4657917677,-1.688336098
0.155,,Injured,-3.502264794,-0.06298343879,0.6822190114,0.06298343879,-0.6822190114,-0.4119349475,0.6318059832,0.8723216539,-0.6318059832,-0.8723216539,-4.33905849,-0.2788107944,0.4514167904,1.226941862,0.1743691874,0.4740786491,6.599868996,0.04950251952,0.6902261385,-5.644384718,-0.4868367388,-0.6051815488,-1.08919091,-0.1471929859,-2.856226361,4.341521444,-0.4689102155,-1.686433553
0.16,,Injured,-3.498015605,-0.06526894405,0.6770113828,0.06526894405,-0.6770113828,-0.4046408295,0.6319277854,0.8779074495,-0.6319277854,-0.8779074495,-4.336268376,-0.280034597,0.4539375722,1.22786453,0.173799885,0.4695978927,6.594516217,0.05407603006,0.6897053619,-5.641088095,-0.4866785398,-0.6044512091,-1.08739225,-0.149819355,-2.863945327,4.33223254,-0.4719852732,-1.684448145
0.165,,Injured,-3.49292734,-0.06767911642,0.6719523639,0.06767911642,-0.6719523639,-0.3976309918,0.6318723937,0.8834345236,-0.6318723937,-0.8834345236,-4.333446677,-0.2812241087,0.4564711027,1.228751942,0.1730209526,0.4650963612,6.589129768,0.0586087459,0.6891383038,-5.637772188,-0.4864831782,-0.6034998221,-1.085624865,-0.152370703,-2.871876729,4.322700401,-0.4751078244,-1.682367855
0.17,,Injured,-3.487010068,-0.07016957663,0.6669853251,0.07016957663,-0.6669853251,-0.3910148412,0.6316385092,0.8888986831,-0.6316385092,-0.8888986831,-4.33058416,-0.2823453772,0.4590045922,1.22958832,0.1721366378,0.4605242377,6.583678251,0.06298031475,0.6885365377,-5.634417936,-0.4862880419,-0.6023083716,-1.083881836,-0.1547280435,-2.880051392,4.312894386,-0.4783924753,-1.680185496
0.175,,Injured,-3.480330767,-0.07268337772,0.6620408686,0.07268337772,-0.6620408686,-0.3848866677,0.6312146958,0.8943245423,-0.6312146958,-0.8943245423,-4.327647948,-0.2833675211,0.461526207,1.23036251,0.1712484911,0.455828099,6.578126388,0.06707182436,0.687913976,-5.630983632,-0.4861274773,-0.6008596208,-1.082157245,-0.1567593575,-2.888493405,4.302791661,-0.4819665825,-1.67789899
0.18,,Injured,-3.473007152,-0.07515065472,0.6570430641,0.07515065472,-0.6570430641,-0.3793240509,0.6305778187,0.8997565456,-0.6305778187,-0.8997565456,-4.324585565,-0.2842649582,0.4640245683,1.231068036,0.1704502113,0.4509535849,6.572437711,0.07077363451,0.6872860331,-5.627408682,-0.4860302262,-0.5991389912,-1.080446332,-0.1583289554,-2.897217635,4.292379738,-0.4859608925,-1.675511529
0.185,,Injured,-3.465197212,-0.07748960879,0.6519175676,0.07748960879,-0.6519175676,-0.3743861866,0.6296923806,0.9052492471,-0.6296923806,-0.9052492471,-4.321332028,-0.2850186902,0.4664916908,1.231702923,0.1698206383,0.4458483317,6.566577562,0.07399254667,0.6866691799,-5.62362043,-0.4860175704,-0.5971388773,-1.078744888,-0.1593081125,-2.906230095,4.281656191,-0.4904973677,-1.673028811
0.19,,Injured,-3.457088932,-0.07961040416,0.6465950502,0.07961040416,-0.6465950502,-0.3701056468,0.628513395,0.9108579776,-0.628513395,-0.9108579776,-4.317817551,-0.2856169454,0.4689228913,1.232268566,0.1694171589,0.4404622392,6.560513428,0.07665961811,0.6860811036,-5.619541559,-0.4861021037,-0.5948597554,-1.077050143,-0.1595849655,-2.915528458,4.270628232,-0.495676587,-1.670458832
0.195,,Injured,-3.448885873,-0.08142090913,0.6410160738,0.08142090913,-0.6410160738,-0.3664863517,0.6269923121,0.9166268979,-0.6269923121,-0.9166268979,-4.313974547,-0.2860545115,0.4713177388,1.232768184,0.1692692879,0.4347502836,6.554217838,0.07873592544,0.6855404685,-5.615096802,-0.4862877857,-0.5923120303,-1.075361743,-0.1590734237,-2.925101563,4.259313244,-0.5015664138,-1.667812213
0.2,,Injured,-3.440796158,-0.08283261412,0.6351340992,0.08283261412,-0.6351340992,-0.3635000116,0.6250813262,0.9225782565,-0.6250813262,-0.9225782565,-4.309744681,-0.2863307844,0.4736799064,1.233205207,0.1693750461,0.4286738496,6.547669789,0.0802147627,0.6850655044,-5.610219754,-0.4865713732,-0.5895163783,-1.073681967,-0.1577191967,-2.934928986,4.247739215,-0.508194579,-1.665102057
0.205,,Injured,-3.433018432,-0.08376638055,0.6289168158,0.08376638055,-0.6289168158,-0.3610933646,0.6227359345,0.9287074925,-0.6227359345,-0.9287074925,-4.305082871,-0.2864480897,0.4760181326,1.233581861,0.1697026164,0.4222014481,6.540855524,0.08111870108,0.684672917,-5.604856663,-0.4869436882,-0.5865047062,-1.072015927,-0.1555034189,-2.944981543,4.235944119,-0.5155461114,-1.662343604
0.21,,Injured,-3.425733078,-0.08415535882,0.6223461182,0.08415535882,-0.6223461182,-0.3591999895,0.6199159194,0.9349811158,-0.6199159194,-0.9349811158,-4.299956762,-0.2864110113,0.478345048,1.233897837,0.1701970908,0.4153108485,6.533770708,0.08149025333,0.6843773986,-5.598965762,-0.4873901197,-0.5833184796,-1.070371175,-0.1524436196,-2.955222216,4.223974881,-0.5235624037,-1.659554128
0.215,,Injured,-3.419090255,-0.08394825392,0.615417552,0.08394825392,-0.615417552,-0.3577574847,0.6165859714,0.9413364365,-0.6165859714,-0.9413364365,-4.294347405,-0.2862255487,0.4806770629,1.234149839,0.1707878731,0.4079902285,6.526421537,0.08138527138,0.6841904441,-5.59251789,-0.4878915014,-0.58000771,-1.068757023,-0.1485898074,-2.965608871,4.211884441,-0.5321474852,-1.656752664
0.22,,Injured,-3.413200018,-0.08311246727,0.6081384362,0.08311246727,-0.6081384362,-0.3567220265,0.6127154349,0.9476850536,-0.6127154349,-0.9476850536,-4.288249733,-0.2858981136,0.4830339694,1.234329985,0.1713969169,0.4002382635,6.518824712,0.08086535004,0.6841192226,-5.585496996,-0.4884254064,-0.5766293654,-1.067184156,-0.1440188574,-2.976094603,4.199731194,-0.5411751124,-1.653958344
0.225,,Injured,-3.408122638,-0.08163657324,0.6005284362,0.08163657324,-0.6005284362,-0.356079954,0.608278915,0.9539150874,-0.608278915,-0.9539150874,-4.281673492,-0.2854337667,0.4854385171,1.234425319,0.1719491402,0.3920607103,6.511003842,0.07998838784,0.6841654771,-5.57790121,-0.4889684489,-0.5732456082,-1.065663982,-0.1388276881,-2.986631902,4.18757462,-0.5504954921,-1.651188578
0.23,,Injured,-3.403863141,-0.07953172325,0.5926156864,0.07953172325,-0.5926156864,-0.3558506562,0.6032577349,0.9598927688,-0.6032577349,-0.9598927688,-4.274644917,-0.2848349934,0.4879149874,1.234417068,0.1723826768,0.3834680822,6.502986839,0.07879946963,0.684323729,-5.569744731,-0.4894982928,-0.5699209912,-1.064207858,-0.1331275861,-2.997176271,4.175471416,-0.5599427432,-1.648458383
0.235,,Injured,-3.400374629,-0.07683427229,0.5844315352,0.07683427229,-0.5844315352,-0.3560835241,0.5976434239,0.9654677329,-0.5976434239,-0.9654677329,-4.267206462,-0.284100033,0.490487807,1.234280331,0.1726547436,0.3744734779,6.494803397,0.0773259805,0.6845817597,-5.561057891,-0.4899962815,-0.5667197999,-1.062826869,-0.127038858,-3.007688935,4.163472521,-0.5693419845,-1.645779618
0.24,,Injured,-3.39757085,-0.07360465259,0.5760058594,0.07360465259,-0.5760058594,-0.3568503667,0.5914376825,0.9704811177,-0.5914376825,-0.9704811177,-4.259414723,-0.2832229435,0.4931802246,1.233985807,0.1727419258,0.3650899419,6.486481922,0.07557782618,0.684921274,-5.551885489,-0.4904484387,-0.5637036114,-1.061532641,-0.1206829934,-3.018138484,4.151621237,-0.5785187199,-1.643161687
0.245,,Injured,-3.395341149,-0.06992607331,0.5673674269,0.06992607331,-0.5673674269,-0.3582365277,0.5846522572,0.974775307,-0.5846522572,-0.974775307,-4.251336184,-0.2821940874,0.4960163429,1.23350484,0.1726377744,0.3553291714,6.47804776,0.0735495702,0.6853220029,-5.542283074,-0.4908460015,-0.5609324535,-1.060337141,-0.1141748924,-3.028503107,4.139950753,-0.5873094202,-1.64061207
0.25,,Injured,-3.393568925,-0.06590066535,0.5585419314,0.06590066535,-0.5585419314,-0.360327641,0.5773084272,0.978203393,-0.5773084272,-0.978203393,-4.243043482,-0.2810007963,0.4990202842,1.232811565,0.1723493032,0.3451997232,6.469520853,0.07122665834,0.6857629072,-5.532313774,-0.4911857849,-0.5584633744,-1.059252525,-0.1076176149,-3.038770151,4.128484399,-0.5955690014,-1.638138212
0.255,,Injured,-3.392145989,-0.06164558002,0.5495512168,0.06164558002,-0.5495512168,-0.3631959974,0.56943857,0.9806374115,-0.56943857,-0.9806374115,-4.234612392,-0.279628964,0.5022150801,1.231884725,0.1718941785,0.3347070224,6.460915189,0.06859115697,0.6862239275,-5.522045854,-0.4914694949,-0.5563489855,-1.058289657,-0.1010968024,-3.048935034,4.117236586,-0.6031788718,-1.635746125
0.26,,Injured,-3.390985924,-0.05728669598,0.540411838,0.05728669598,-0.540411838,-0.3668851976,0.5610856122,0.9819750434,-0.5610856122,-0.9819750434,-4.226118517,-0.2780651124,0.5056209439,1.230709096,0.1712982999,0.3238537728,6.452238666,0.06562616453,0.6866864033,-5.511549982,-0.4917023893,-0.5546356123,-1.057457679,-0.09467619058,-3.058997538,4.106216393,-0.6100535188,-1.633440661
0.265,,Injured,-3.390032835,-0.05295400338,0.5311350991,0.05295400338,-0.5311350991,-0.3713978468,0.5523026297,0.98214143,-0.5523026297,-0.98214143,-4.217634064,-0.2762978083,0.5092523925,1.2292757,0.1705941695,0.3126412228,6.443493875,0.06231704161,0.6871352552,-5.500896518,-0.4918923727,-0.553360491,-1.056763725,-0.08839305204,-3.068961435,4.095427892,-0.6161457881,-1.631225766
0.27,,Injured,-3.389266774,-0.04877570963,0.5217260997,0.04877570963,-0.5217260997,-0.3766899914,0.5431487793,0.9810895513,-0.5431487793,-0.9810895513,-4.209223138,-0.2743183868,0.5131159161,1.227581092,0.1698191647,0.3010711317,6.434679631,0.05865269602,0.6875601273,-5.490151265,-0.4920495089,-0.5525496543,-1.056212435,-0.08225855574,-3.078834478,4.084870138,-0.6214456494,-1.629104512
0.275,,Injured,-3.388703715,-0.04487168072,0.512183758,0.04487168072,-0.512183758,-0.3826777022,0.5336866934,0.9787962149,-0.5336866934,-0.9787962149,-4.200935328,-0.2721229953,0.5172079948,1.225625839,0.1690144992,0.2891472244,6.425792059,0.05462624863,0.687953817,-5.479369394,-0.4921839435,-0.5522162093,-1.055806348,-0.07626144306,-3.08862673,4.074538745,-0.6259778197,-1.627079475
0.28,,Injured,-3.388389168,-0.04134951043,0.5024985099,0.04134951043,-0.5024985099,-0.3892504212,0.5239788926,0.9752572095,-0.5239788926,-0.9752572095,-4.192801235,-0.2697128074,0.5215130296,1.2234149,0.1682225872,0.2768764319,6.416825559,0.05023684643,0.688312607,-5.468591185,-0.4923054215,-0.5523586055,-1.055545488,-0.0703755172,-3.098350187,4.064426181,-0.6297939246,-1.625152605
0.285,,Injured,-3.388384813,-0.0383013291,0.4926528831,0.0383013291,-0.4926528831,-0.3962912739,0.5140854568,0.9704832363,-0.5140854568,-0.9704832363,-4.184830797,-0.2670944586,0.5260043636,1.220958255,0.1674830507,0.2642702431,6.407773985,0.0454935245,0.6886361035,-5.457840439,-0.492422316,-0.5529619942,-1.055427218,-0.06456730122,-3.108017192,4.054523263,-0.6329640339,-1.6233251
0.29,,Injured,-3.388756133,-0.03579973488,0.4826192715,0.03579973488,-0.4826192715,-0.4036881666,0.5040575511,0.9645000978,-0.5040575511,-0.9645000978,-4.177016655,-0.2642802443,0.5306433746,1.218271426,0.1668294118,0.2513459703,6.398631878,0.04041765342,0.6889289143,-5.447127734,-0.4925407942,-0.5539976655,-1.055446955,-0.05880087563,-3.117639418,4.044820045,-0.6355703241,-1.621597339
0.295,,Injured,-3.38956626,-0.03389609077,0.4723603077,0.03389609077,-0.4723603077,-0.4113343565,0.4939345367,0.9573467684,-0.4939345367,-0.9573467684,-4.169338883,-0.2612890394,0.5353786986,1.215374793,0.1662895206,0.238129932,6.389397767,0.03504151942,0.6891989321,-5.43645487,-0.4926631733,-0.5554226067,-1.055597274,-0.05304205408,-3.127227387,4.035306174,-0.6377012067,-1.619968641
0.3,,Injured,-3.390883672,-0.03262123341,0.4618320561,0.03262123341,-0.4618320561,-0.4191156107,0.4837393893,0.9490751961,-0.4837393893,-0.9490751961,-4.161768991,-0.258145064,0.5401479095,1.212290574,0.1658867257,0.2246584327,6.380075405,0.02940729705,0.6894538223,-5.425818448,-0.4927883442,-0.5571815824,-1.055868116,-0.04726394203,-3.136788394,4.025972826,-0.6394432413,-1.618437896
0.305,,Injured,-3.392788345,-0.03198659057,0.4509884435,0.03198659057,-0.4509884435,-0.4268963868,0.4734780311,0.9397516637,-0.4734780311,-0.9397516637,-4.154273686,-0.2548775244,0.5448818773,1.209042217,0.1656372879,0.2109763244,6.370672759,0.02356734915,0.6897005696,-5.415213099,-0.4929112887,-0.5592118944,-1.056247842,-0.04145163339,-3.14632517,4.016813842,-0.640875029,-1.617003934
